"Start time: 2024-12-01 07:42:36"
"Start due to power on record",
"Device ID: "
"Sample rate per sec.: 1.000000"
"UTC Time","200psi 5v           "," 5psi 5v"," O2 electrochemical"," O2 ZrO2"," Mass Flow 5v","O2 Paramagnetic"
45627.46618055556,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46619212964,0.5047,0.5028,-0.0008,-0.0026,0.0069,-0.0003
45627.46620370371,0.5047,0.5028,-0.0008,-0.0026,0.0069,-0.0003
45627.46621527778,0.5047,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46622685186,0.5047,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46623842593,0.5051,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46625000000,0.5051,0.5028,-0.0008,-0.0026,0.0069,0.0000
45627.46626157407,0.5047,0.5028,-0.0008,-0.0026,0.0069,-0.0003
45627.46627314815,0.5047,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46628472223,0.5047,0.5028,-0.0011,-0.0026,0.0069,-0.0003
45627.46629629630,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46630787037,0.5047,0.5031,-0.0008,-0.0026,0.0072,-0.0003
45627.46631944445,0.5044,0.5031,-0.0008,-0.0026,0.0072,-0.0003
45627.46633101852,0.5047,0.5028,-0.0008,-0.0026,0.0072,0.0000
45627.46634259260,0.5047,0.5028,-0.0008,-0.0026,0.0072,-0.0003
45627.46635416667,0.5044,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46636574074,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46637731482,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46638888889,0.5047,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46640046297,0.5047,0.5028,-0.0011,-0.0026,0.0069,-0.0003
45627.46641203704,0.5047,0.5028,-0.0011,-0.0026,0.0072,-0.0003
45627.46642361111,0.5051,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46643518519,0.5047,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46644675926,0.5044,0.5031,-0.0008,-0.0026,0.0072,-0.0003
45627.46645833334,0.5047,0.5028,-0.0011,-0.0026,0.0072,-0.0003
45627.46646990741,0.5044,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46648148148,0.5044,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46649305556,0.5044,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46650462964,0.5044,0.5028,-0.0011,-0.0026,0.0072,-0.0003
45627.46651620371,0.5044,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46652777778,0.5044,0.5028,-0.0011,-0.0026,0.0069,-0.0003
45627.46653935186,0.5047,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46655092593,0.5047,0.5031,-0.0008,-0.0026,0.0072,-0.0003
45627.46656250001,0.5044,0.5028,-0.0011,-0.0026,0.0069,-0.0003
45627.46657407407,0.5044,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46658564815,0.5044,0.5028,-0.0008,-0.0026,0.0069,-0.0003
45627.46659722223,0.5038,0.5031,-0.0008,-0.0026,0.0072,-0.0003
45627.46660879630,0.5044,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46662037037,0.5044,0.5028,-0.0011,-0.0026,0.0069,-0.0003
45627.46663194445,0.5044,0.5031,-0.0008,-0.0026,0.0072,-0.0003
45627.46664351852,0.5044,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46665509260,0.5044,0.5031,-0.0008,-0.0026,0.0072,-0.0003
45627.46666666667,0.5044,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46667824074,0.5044,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46668981482,0.5044,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46670138889,0.5044,0.5028,-0.0008,-0.0026,0.0069,-0.0003
45627.46671296297,0.5044,0.5028,-0.0011,-0.0026,0.0069,-0.0003
45627.46672453704,0.5044,0.5028,-0.0011,-0.0026,0.0069,-0.0003
45627.46673611111,0.5044,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46674768519,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46675925926,0.5047,0.5028,-0.0011,-0.0026,0.0072,-0.0003
45627.46677083334,0.5047,0.5028,-0.0008,-0.0026,0.0069,-0.0003
45627.46678240741,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46679398148,0.5047,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46680555556,0.5047,0.5031,-0.0008,-0.0026,0.0072,-0.0003
45627.46681712964,0.5051,0.5028,-0.0011,-0.0026,0.0072,-0.0003
45627.46682870371,0.5047,0.5031,-0.0008,-0.0026,0.0072,-0.0003
45627.46684027778,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46685185185,0.5047,0.5031,-0.0011,-0.0029,0.0069,-0.0003
45627.46686342593,0.5044,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46687500001,0.5044,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46688657408,0.5044,0.5028,-0.0008,-0.0026,0.0069,-0.0003
45627.46689814815,0.5047,0.5028,-0.0008,-0.0026,0.0069,-0.0003
45627.46690972223,0.5047,0.5028,-0.0011,-0.0026,0.0069,-0.0003
45627.46692129630,0.5047,0.5028,-0.0011,-0.0026,0.0072,-0.0003
45627.46693287037,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46694444445,0.5047,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46695601852,0.5044,0.5028,-0.0008,-0.0026,0.0069,-0.0003
45627.46696759260,0.5044,0.5028,-0.0011,-0.0026,0.0072,-0.0003
45627.46697916667,0.5047,0.5028,-0.0008,-0.0026,0.0072,-0.0003
45627.46699074074,0.5044,0.5028,-0.0008,-0.0026,0.0069,-0.0003
45627.46700231482,0.5044,0.5028,-0.0011,-0.0026,0.0069,-0.0003
45627.46701388889,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46702546297,0.5044,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46703703704,0.5044,0.5028,-0.0011,-0.0026,0.0069,-0.0003
45627.46704861111,0.5044,0.5028,-0.0008,-0.0026,0.0069,-0.0003
45627.46706018519,0.5047,0.5028,-0.0011,-0.0026,0.0072,-0.0003
45627.46707175926,0.5044,0.5028,-0.0008,-0.0026,0.0069,-0.0003
45627.46708333334,0.5044,0.5028,-0.0011,-0.0026,0.0069,-0.0003
45627.46709490741,0.5044,0.5028,-0.0011,-0.0026,0.0069,-0.0003
45627.46710648148,0.5047,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46711805556,0.5047,0.5028,-0.0011,-0.0026,0.0069,-0.0003
45627.46712962964,0.5047,0.5028,-0.0008,-0.0026,0.0069,-0.0003
45627.46714120371,0.5047,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46715277778,0.5047,0.5028,-0.0011,-0.0026,0.0069,-0.0003
45627.46716435185,0.5047,0.5028,-0.0008,-0.0026,0.0072,-0.0003
45627.46717592593,0.5047,0.5028,-0.0008,-0.0026,0.0069,-0.0003
45627.46718750001,0.5047,0.5028,-0.0011,-0.0026,0.0072,-0.0003
45627.46719907408,0.5044,0.5028,-0.0008,-0.0026,0.0069,0.0000
45627.46721064815,0.5044,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46722222223,0.5047,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46723379630,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46724537038,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46725694444,0.5044,0.5028,-0.0011,-0.0026,0.0072,-0.0003
45627.46726851852,0.5044,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46728009260,0.5047,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46729166667,0.5047,0.5028,-0.0011,-0.0026,0.0069,-0.0003
45627.46730324074,0.5047,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46731481482,0.5047,0.5028,-0.0011,-0.0026,0.0069,-0.0003
45627.46732638889,0.5047,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46733796297,0.5047,0.5028,-0.0008,-0.0026,0.0069,-0.0003
45627.46734953704,0.5047,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46736111111,0.5044,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46737268519,0.5047,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46738425926,0.5044,0.5028,-0.0011,-0.0026,0.0069,-0.0003
45627.46739583334,0.5047,0.5028,-0.0008,-0.0026,0.0069,-0.0003
45627.46740740741,0.5047,0.5031,-0.0008,-0.0026,0.0072,-0.0003
45627.46741898148,0.5044,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46743055556,0.5044,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46744212964,0.5044,0.5031,-0.0008,-0.0026,0.0072,-0.0003
45627.46745370371,0.5044,0.5028,-0.0008,-0.0026,0.0069,-0.0003
45627.46746527778,0.5047,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46747685185,0.5047,0.5028,-0.0011,-0.0026,0.0072,-0.0003
45627.46748842593,0.5047,0.5028,-0.0011,-0.0026,0.0072,-0.0003
45627.46750000001,0.5047,0.5028,-0.0011,-0.0026,0.0069,-0.0003
45627.46751157408,0.5044,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46752314815,0.5047,0.5028,-0.0011,-0.0026,0.0072,-0.0003
45627.46753472223,0.5047,0.5028,-0.0008,-0.0026,0.0069,-0.0003
45627.46754629630,0.5047,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46755787038,0.5044,0.5028,-0.0008,-0.0026,0.0069,-0.0003
45627.46756944444,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46758101852,0.5047,0.5028,-0.0008,-0.0026,0.0069,-0.0003
45627.46759259260,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46760416667,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46761574074,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46762731482,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46763888889,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46765046297,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46766203704,0.5047,0.5028,-0.0011,-0.0026,0.0069,-0.0003
45627.46767361111,0.5047,0.5031,-0.0008,-0.0026,0.0069,0.0000
45627.46768518519,0.5047,0.5031,-0.0008,-0.0026,0.0072,-0.0003
45627.46769675926,0.5051,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46770833334,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46771990741,0.5047,0.5028,-0.0008,-0.0026,0.0072,-0.0003
45627.46773148148,0.5047,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46774305556,0.5044,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46775462963,0.5044,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46776620371,0.5044,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46777777778,0.5044,0.5028,-0.0011,-0.0026,0.0069,-0.0003
45627.46778935185,0.5044,0.5028,-0.0008,-0.0026,0.0072,-0.0003
45627.46780092593,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46781250001,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46782407408,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46783564815,0.5051,0.5031,-0.0008,-0.0026,0.0072,-0.0003
45627.46784722222,0.5047,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46785879630,0.5047,0.5031,-0.0008,-0.0026,0.0069,0.0000
45627.46787037038,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46788194445,0.5047,0.5031,-0.0011,-0.0026,0.0069,0.0000
45627.46789351852,0.5047,0.5028,-0.0011,-0.0026,0.0069,-0.0003
45627.46790509260,0.5047,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46791666667,0.5047,0.5031,-0.0008,-0.0026,0.0072,-0.0003
45627.46792824075,0.5047,0.5028,-0.0008,-0.0026,0.0069,-0.0003
45627.46793981482,0.5047,0.5028,-0.0008,-0.0026,0.0069,-0.0003
45627.46795138889,0.5047,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46796296297,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46797453704,0.5047,0.5031,-0.0008,-0.0026,0.0072,-0.0003
45627.46798611111,0.5047,0.5031,-0.0008,-0.0026,0.0072,-0.0003
45627.46799768519,0.5044,0.5028,-0.0011,-0.0026,0.0072,-0.0003
45627.46800925926,0.5044,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46802083334,0.5044,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46803240741,0.5047,0.5028,-0.0011,-0.0026,0.0069,-0.0003
45627.46804398148,0.5051,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46805555556,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46806712963,0.5051,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46807870371,0.5047,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46809027778,0.5044,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46810185185,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46811342593,0.5047,0.5028,-0.0011,-0.0026,0.0069,-0.0003
45627.46812500001,0.5044,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46813657408,0.5047,0.5028,-0.0011,-0.0026,0.0069,-0.0003
45627.46814814815,0.5044,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46815972222,0.5044,0.5028,-0.0008,-0.0026,0.0072,-0.0003
45627.46817129630,0.5044,0.5028,-0.0011,-0.0026,0.0072,-0.0003
45627.46818287038,0.5044,0.5028,-0.0008,-0.0026,0.0072,-0.0003
45627.46819444445,0.5047,0.5028,-0.0008,-0.0026,0.0072,-0.0003
45627.46820601852,0.5047,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46821759260,0.5051,0.5028,-0.0008,-0.0026,0.0069,-0.0003
45627.46822916667,0.5051,0.5028,-0.0008,-0.0026,0.0069,-0.0003
45627.46824074075,0.5051,0.5028,-0.0008,-0.0026,0.0072,-0.0003
45627.46825231481,0.5051,0.5031,-0.0008,-0.0026,0.0072,-0.0003
45627.46826388889,0.5047,0.5028,-0.0008,-0.0026,0.0072,-0.0003
45627.46827546297,0.5051,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46828703704,0.5051,0.5028,-0.0008,-0.0026,0.0069,-0.0003
45627.46829861111,0.5047,0.5028,-0.0008,-0.0026,0.0072,-0.0003
45627.46831018519,0.5047,0.5031,-0.0008,-0.0026,0.0072,-0.0003
45627.46832175926,0.5047,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46833333334,0.5044,0.5028,-0.0011,-0.0026,0.0069,-0.0003
45627.46834490741,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46835648148,0.5044,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46836805556,0.5047,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46837962963,0.5047,0.5028,-0.0011,-0.0026,0.0069,-0.0003
45627.46839120371,0.5047,0.5031,-0.0008,-0.0026,0.0072,-0.0003
45627.46840277778,0.5051,0.5028,-0.0011,-0.0026,0.0072,-0.0003
45627.46841435185,0.5047,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46842592593,0.5047,0.5028,-0.0011,-0.0026,0.0072,-0.0003
45627.46843750001,0.5047,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46844907408,0.5047,0.5031,-0.0008,-0.0026,0.0072,-0.0003
45627.46846064815,0.5047,0.5031,-0.0008,-0.0026,0.0072,-0.0003
45627.46847222222,0.5047,0.5028,-0.0011,-0.0026,0.0069,-0.0003
45627.46848379630,0.5047,0.5028,-0.0011,-0.0026,0.0072,-0.0003
45627.46849537038,0.5044,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46850694445,0.5044,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46851851852,0.5047,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46853009260,0.5047,0.5028,-0.0011,-0.0026,0.0072,-0.0003
45627.46854166667,0.5044,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46855324075,0.5044,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46856481482,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46857638889,0.5047,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46858796297,0.5047,0.5031,-0.0008,-0.0026,0.0072,-0.0003
45627.46859953704,0.5047,0.5028,-0.0011,-0.0029,0.0072,-0.0003
45627.46861111112,0.5047,0.5028,-0.0008,-0.0026,0.0069,-0.0003
45627.46862268519,0.5047,0.5028,-0.0008,-0.0026,0.0072,-0.0003
45627.46863425926,0.5044,0.5028,-0.0011,-0.0026,0.0069,-0.0003
45627.46864583334,0.5044,0.5031,-0.0008,-0.0026,0.0069,0.0000
45627.46865740741,0.5047,0.5028,-0.0008,-0.0026,0.0072,-0.0003
45627.46866898148,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46868055556,0.5051,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46869212963,0.5051,0.5028,-0.0008,-0.0026,0.0069,-0.0003
45627.46870370371,0.5051,0.5028,-0.0011,-0.0026,0.0072,-0.0003
45627.46871527778,0.5047,0.5031,-0.0011,-0.0026,0.0072,0.0000
45627.46872685185,0.5047,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46873842593,0.5047,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46875000000,0.5051,0.5028,-0.0011,-0.0026,0.0072,-0.0003
45627.46876157408,0.5051,0.5028,-0.0011,-0.0026,0.0069,-0.0003
45627.46877314815,0.5047,0.5028,-0.0011,-0.0026,0.0069,-0.0003
45627.46878472222,0.5047,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46879629630,0.5044,0.5031,-0.0011,-0.0026,0.0069,0.0000
45627.46880787038,0.5047,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46881944445,0.5047,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46883101852,0.5051,0.5028,-0.0008,-0.0026,0.0069,-0.0003
45627.46884259260,0.5047,0.5028,-0.0011,-0.0026,0.0069,-0.0003
45627.46885416667,0.5047,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46886574075,0.5047,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46887731482,0.5051,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46888888889,0.5051,0.5028,-0.0011,-0.0026,0.0072,-0.0003
45627.46890046297,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46891203704,0.5047,0.5028,-0.0011,-0.0026,0.0072,-0.0003
45627.46892361112,0.5047,0.5031,-0.0008,-0.0026,0.0072,-0.0003
45627.46893518519,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46894675926,0.5051,0.5031,-0.0008,-0.0026,0.0072,-0.0003
45627.46895833334,0.5051,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46896990741,0.5047,0.5028,-0.0008,-0.0026,0.0069,-0.0003
45627.46898148148,0.5047,0.5028,-0.0011,-0.0026,0.0069,-0.0003
45627.46899305556,0.5051,0.5028,-0.0011,-0.0026,0.0069,0.0000
45627.46900462963,0.5051,0.5028,-0.0011,-0.0026,0.0072,-0.0003
45627.46901620371,0.5047,0.5031,-0.0008,-0.0026,0.0072,-0.0003
45627.46902777778,0.5047,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46903935185,0.5047,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46905092593,0.5051,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46906250000,0.5051,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46907407408,0.5051,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46908564815,0.5051,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46909722222,0.5051,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46910879630,0.5051,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46912037038,0.5051,0.5028,-0.0008,-0.0026,0.0072,-0.0003
45627.46913194445,0.5051,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46914351852,0.5051,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46915509259,0.5047,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46916666667,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46917824075,0.5051,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46918981482,0.5051,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46920138889,0.5051,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46921296297,0.5047,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46922453704,0.5047,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46923611112,0.5047,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46924768519,0.5047,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46925925926,0.5047,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46927083334,0.5051,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46928240741,0.5047,0.5028,-0.0011,-0.0026,0.0069,-0.0003
45627.46929398148,0.5044,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46930555556,0.5044,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46931712963,0.5047,0.5028,-0.0008,-0.0026,0.0069,-0.0003
45627.46932870371,0.5047,0.5031,-0.0008,-0.0026,0.0072,-0.0003
45627.46934027778,0.5047,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46935185185,0.5047,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46936342593,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46937500000,0.5047,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46938657408,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46939814815,0.5047,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46940972222,0.5047,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46942129630,0.5047,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46943287038,0.5051,0.5028,-0.0011,-0.0026,0.0072,-0.0003
45627.46944444445,0.5044,0.5028,-0.0008,-0.0026,0.0069,-0.0003
45627.46945601852,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46946759259,0.5047,0.5028,-0.0011,-0.0026,0.0069,-0.0003
45627.46947916667,0.5044,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46949074075,0.5044,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46950231482,0.5044,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46951388889,0.5044,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46952546297,0.5044,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46953703704,0.5044,0.5028,-0.0011,-0.0026,0.0072,-0.0003
45627.46954861112,0.5044,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46956018519,0.5044,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46957175926,0.5044,0.5031,-0.0011,-0.0029,0.0069,-0.0003
45627.46958333334,0.5044,0.5028,-0.0011,-0.0026,0.0072,-0.0003
45627.46959490741,0.5044,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46960648149,0.5047,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46961805556,0.5044,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46962962963,0.5044,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46964120371,0.5044,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46965277778,0.5047,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46966435185,0.5047,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46967592593,0.5047,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46968750000,0.5047,0.5028,-0.0008,-0.0026,0.0072,-0.0003
45627.46969907408,0.5051,0.5028,-0.0011,-0.0026,0.0072,-0.0003
45627.46971064815,0.5047,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46972222222,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46973379630,0.5044,0.5028,-0.0011,-0.0026,0.0072,-0.0003
45627.46974537038,0.5047,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46975694445,0.5044,0.5031,-0.0008,-0.0026,0.0072,-0.0003
45627.46976851852,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46978009259,0.5047,0.5028,-0.0008,-0.0026,0.0072,-0.0003
45627.46979166667,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46980324075,0.5047,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46981481482,0.5047,0.5028,-0.0011,-0.0026,0.0072,-0.0003
45627.46982638889,0.5047,0.5028,-0.0008,-0.0026,0.0069,-0.0003
45627.46983796297,0.5051,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46984953704,0.5051,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46986111112,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46987268519,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46988425926,0.5047,0.5028,-0.0008,-0.0026,0.0069,-0.0003
45627.46989583334,0.5044,0.5028,-0.0011,-0.0026,0.0069,-0.0003
45627.46990740741,0.5047,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.46991898149,0.5047,0.5028,-0.0008,-0.0026,0.0069,-0.0003
45627.46993055556,0.5047,0.5031,-0.0011,-0.0026,0.0072,-0.0003
45627.46994212963,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46995370371,0.5044,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46996527778,0.5044,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46997685185,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.46998842593,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.47000000000,0.5047,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.47001157408,0.5047,0.5031,-0.0008,-0.0026,0.0072,-0.0003
45627.47002314815,0.5047,0.5031,-0.0008,-0.0026,0.0072,-0.0003
45627.47003472222,0.5051,0.5031,-0.0008,-0.0026,0.0072,-0.0003
45627.47004629630,0.5047,0.5028,-0.0008,-0.0026,0.0069,-0.0003
45627.47005787037,0.5047,0.5031,-0.0008,-0.0026,0.0069,-0.0003
45627.47006944445,0.5044,0.5031,-0.0011,-0.0026,0.0069,-0.0003
45627.47008101852,0.5047,0.5031,-0.0011,-0.0026,0.0072,-0.0003
